epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,epoch_time_sec,elapsed_time_sec
1,1.6809070997026232,0.4013555555555556,1.2809826473236083,0.5324,0.5324,5.645585495978594,5.645730800926685
2,1.1531328216340806,0.5885111111111111,1.091339977455139,0.6276,0.6276,5.677570056170225,12.06275824829936
3,0.9198532888200548,0.6770222222222222,0.8147773707389832,0.7092,0.7092,5.697483751922846,18.387402184307575
4,0.7795103695127699,0.7307333333333333,0.6559425767898559,0.7742,0.7742,5.677349723875523,24.770436320453882
5,0.6906945693651835,0.7636,0.660163595199585,0.7754,0.7754,5.689114350825548,31.212940089404583
6,0.6172851042853461,0.7898,0.5662554918289184,0.8008,0.8008,5.735687963664532,37.732305847108364
7,0.5724887730916342,0.8060222222222222,0.547680595779419,0.8162,0.8162,5.683745861053467,43.893505699932575
8,0.52464818599489,0.8195777777777777,0.5251763052940369,0.8218,0.8218,5.705986760556698,50.16345848143101
9,0.48776682160695395,0.8335555555555556,0.5173835968971252,0.8222,0.8222,5.687775917351246,56.51580512523651
10,0.4555740888436635,0.8457333333333333,0.4391912606716156,0.8458,0.8458,5.701873883605003,62.964042600244284
11,0.42614762410057916,0.8561333333333333,0.4149443468093872,0.8572,0.8572,5.691383637487888,69.12785075232387
12,0.3939096154636807,0.8671555555555556,0.4187307967185974,0.8608,0.8608,5.658480189740658,75.41412097588181
13,0.3736235200405121,0.8748444444444444,0.4366276535987854,0.852,0.8608,5.695694252848625,81.70197301730514
14,0.35366610042783947,0.8788666666666667,0.4251101867675781,0.8524,0.8608,5.698689237236977,87.78096535801888
15,0.32800166233910455,0.8866666666666667,0.41432189617156984,0.864,0.864,5.7201401107013226,93.84620992466807
16,0.31168970552020603,0.8944222222222222,0.37102858049869536,0.8782,0.8782,5.700168579816818,100.34066696837544
17,0.2898986165046692,0.9010222222222222,0.38769445724487306,0.8796,0.8796,5.687369376420975,106.8451146632433
18,0.2725024103747474,0.9068888888888889,0.4355417336463928,0.8602,0.8796,5.680150642991066,113.1770433485508
19,0.2609809514363607,0.9102888888888889,0.3281288497447968,0.8894,0.8894,5.6754049845039845,119.16375898569822
20,0.2442648874706692,0.9148222222222222,0.3493405632019043,0.8834,0.8894,5.674992602318525,125.50022778660059
21,0.22928466665214964,0.9208666666666666,0.3322941967010498,0.8946,0.8946,5.664832327514887,131.53070801869035
22,0.21000911409589978,0.9289555555555555,0.3561925721168518,0.8866,0.8946,5.700675208121538,137.8283030949533
23,0.19832275574737124,0.9312666666666667,0.36477807979583743,0.8894,0.8946,5.710680853575468,143.81154353171587
24,0.1844487007300059,0.9362444444444444,0.32333121643066404,0.8998,0.8998,5.703514330089092,149.86510614305735
25,0.168981781162156,0.9414222222222223,0.3233625064849854,0.8984,0.8998,5.698487285524607,156.16442389786243
26,0.1559268121851815,0.9459777777777778,0.3566919570922852,0.8968,0.8998,5.681322045624256,162.16436814516783
27,0.14657338497638703,0.9497111111111111,0.3379159692764282,0.8986,0.8998,5.672512874007225,168.1163419932127
28,0.13629611271421116,0.9527777777777777,0.3412466852784157,0.9,0.9,5.69971863552928,174.18585686385632
29,0.1294404537015491,0.9555111111111111,0.335674831867218,0.9114,0.9114,5.702264655381441,180.50941860675812
30,0.1174224497821596,0.9603333333333334,0.3252859617710114,0.9118,0.9118,5.700502704828978,186.8510304018855
31,0.10678940678040187,0.9626,0.34076692700386046,0.9076,0.9118,5.669689796864986,193.344871327281
32,0.1027149648586909,0.9640666666666666,0.3175605815112591,0.9116,0.9118,5.678161349147558,199.39479038119316
33,0.08878362896972232,0.9694666666666667,0.3338646046638489,0.9122,0.9122,5.706406485289335,205.4353343769908
34,0.08392896913554933,0.9706222222222223,0.3326448578834534,0.915,0.915,5.695247229188681,211.88494993001223
35,0.07794220825036367,0.9734222222222222,0.34532488899230956,0.9134,0.915,5.702649738639593,218.18787637725472
36,0.07061813697285123,0.9751111111111112,0.3586902531147003,0.9132,0.915,5.648659761995077,224.16403205692768
37,0.06476535812483894,0.9777111111111111,0.3539606454372406,0.912,0.915,5.713291380554438,230.2220090739429
38,0.06416283135679034,0.9778222222222223,0.3516200806617737,0.9142,0.915,5.7347601801157,236.26573138684034
39,0.05461343905528387,0.9809111111111111,0.348680882024765,0.917,0.917,5.679091457277536,242.3546646758914
40,0.05025077423254649,0.9822888888888889,0.3534519647836685,0.918,0.918,5.699021797627211,248.7011461108923
41,0.04725904023382399,0.9835555555555555,0.3632723431825638,0.9202,0.9202,5.664356827735901,255.10860912129283
42,0.045534995803568096,0.9838,0.3519706726491451,0.9214,0.9214,5.701912671327591,261.35070402920246
43,0.0441351759062873,0.9840222222222222,0.3593178648233414,0.9202,0.9214,5.673647925257683,267.74265867099166
44,0.03962216760118802,0.9858666666666667,0.35861700527668,0.922,0.922,5.71247136592865,273.7254920192063
45,0.03730408351686266,0.9869111111111111,0.36017894701957703,0.9216,0.922,5.662590395659208,279.90965285524726
46,0.03700613183644083,0.9867555555555556,0.3620986680150032,0.9198,0.922,5.649903170764446,285.98329020664096
47,0.036017518934938646,0.9875333333333334,0.3625293380975723,0.9224,0.9224,5.661588188260794,291.9647495895624
48,0.034488148842586414,0.9881555555555556,0.36221456673145297,0.9222,0.9224,5.680245552212,298.24181374162436
49,0.033827948766946794,0.9887555555555556,0.363848480963707,0.9224,0.9224,5.67360869795084,304.23562943190336
50,0.03607936316861047,0.9877777777777778,0.3667233382821083,0.9218,0.9224,5.693080618977547,310.22392440214753
